Unnamed: 0,ztfname,redshift,redshift_err,source,t0,x0,x1,c,t0_err,x0_err,x1_err,c_err,cov_t0_x0,cov_t0_x1,cov_t0_c,cov_x0_x1,cov_x0_c,cov_x1_c,mwebv,mwr_v,mwebv_err,fitprob,ra,dec,sn_type,sub_type,lccoverage_flag,fitquality_flag,iau_name,frac_fitted,blast_transient_spectroscopic_class,blast_transient_photometric_class,blast_host_name,blast_host_ra_deg,blast_host_dec_deg,blast_host_redshift,blast_host_EBV_MW,blast_local_log_mass_50,blast_local_log_sfr_50,blast_local_log_ssfr_50,blast_local_log_age_50,blast_local_mass_surviving_ratio,blast_global_log_mass_50,blast_global_log_sfr_50,blast_global_log_ssfr_50,blast_global_log_age_50,blast_global_mass_surviving_ratio,_blast_prop_count,_local_prop_count,_global_prop_count
2057,ZTF19acnwvuw,0.02391496,0.00332866,z_snid,58799.95512606984,0.00580959,-0.857933918,1.199957817055364,1.624107150113559,0.000430314,1.7345972478880778,0.9112733609336122,0.000426668,2.920198247577749,0.000746649,0.00044732,-1.77e-05,0.000636468,0.1156409224649268,3.1,0,0.9996920416981692,334.932319,36.409791,snia-cosmo,norm,0.0,0.0,2019tym,100.0,SNIa,,2019tym,334.93001534,36.41160083,0.055661,0.1155977591872215,9.581311531644728,-0.9590397739587254,-10.539316920221514,9.939458299848631,0.5677672526680919,10.325154593206296,-0.8582472524530644,-11.158894434910083,8.650500041149545,0.5742945555945965,10,5,5
2060,ZTF19acojuzv,0.03615159,1.047e-05,z_gal,58806.16711,0.002621076,0.6324907524879835,0.010635009,0.1828183860707213,8.534883731261254e-05,0.1367092772177628,0.03079011,1.210982504467083e-06,-0.008129406,8.466550632489454e-06,-3.03e-07,-2.23e-06,-0.000678245,0.066703713,3.1,0,0.9805928572249232,111.247656,55.394618,snia-cosmo,norm,1.0,1.0,2019uee,100.0,SN Ia,,2019uee,111.24683288,55.39592312,,0.0667468626797199,8.500851198998376,-1.5692835245889414,-10.070414546018316,7.220208183591785,0.5887514417721914,9.28010776479752,-1.3714775822522496,-10.651604084461626,8.029028543219548,0.5677427107860373,10,5,5
2068,ZTF19acpfnth,0.05111166,1.593e-05,z_gal,58807.40269970671,0.00207509,1.720952915010031,-0.009463148,0.43049383,7.950286516555699e-05,0.3760439536376936,0.047803928,-8.58e-07,0.005261613,-0.002205021,-9.07e-06,-2.65e-06,0.000888836,0.025979485,3.1,0,0.154679071,26.808233,-8.461426,snia-cosmo,91t,0.0,1.0,2019uhz,100.0,Ia,,2019uhz,26.80838006,-8.46246406,0.05111166,0.0259961810335516,9.529894560522058,-0.8275739644681697,-10.360352531278744,8.341185606224002,0.5740764535370274,10.834873197533696,-1.0515248240790669,-11.855897541776674,12.314836467557754,0.5597214955253912,10,5,5
2077,ZTF19acrbyzj,0.03020957,1.032e-05,z_gal,58809.62946249196,0.003432669,0.4023705490524286,0.090590992,0.1919195347873028,0.00013139,0.2019730251898255,0.035333055,5.676367694989734e-07,0.017266987,-5.12e-05,-5.6e-06,-3.88e-06,0.000178007,0.044557051,3.1,0,0.7678136,127.054518,0.024946,snia-cosmo,norm,1.0,1.0,2019ulp,100.0,Ia,,2019ulp,127.0534074,0.02401228,0.030224,0.0445309188216924,9.168463707980743,-0.9626171488334188,-10.090457443182576,7.031318429792081,0.5859155215399641,10.315472147966688,0.5789059545467299,-9.776155287755287,6.734703193966553,0.6104182783069496,10,5,5
2079,ZTF19acrdcwh,0.059503,0.00315317,z_snid,58808.79478296162,0.000722641,0.9932879749698842,0.2040184498559942,0.6649698979854293,3.969804663153789e-05,0.4813002337641771,0.059480579,3.0714097490075585e-06,0.002306393,-0.011634134,-4.96e-06,-1.71e-06,-0.003654073,0.048053147,3.1,0,0.4070296519530497,329.282411,-14.966777,snia-cosmo,norm,0.0,1.0,2019umb,100.0,SN Ia,,,329.282526183414,-14.966041088373156,,0.0480259822309017,9.274640322964316,-0.7106873547504302,-10.023543763305245,6.172404342857047,0.5987239841327876,10.594781966484325,-0.3617352140692522,-10.9447355345424,12.255623168736856,0.5600838800457638,10,5,5
2080,ZTF19acrddcz,0.03451891,0.00304631,z_snid,58813.40195736238,0.004203122,-0.288322907,-0.048902592,0.5620537753056851,0.000188436,0.966225781,0.047447996,9.205337074257004e-06,0.3365634210162009,0.005887451,1.2135072454331426e-05,-6.85e-06,-0.00160453,0.054425652,3.1,0,0.0,317.716506,-16.281262,snia-cosmo,91t,0.0,0.0,2019umc,100.0,Ia-91T,,2019umc,317.71812111,-16.28011129,,0.0544143103063106,8.96814931937883,-0.8963687366964298,-9.897218561092576,6.169837964510149,0.609739193144637,9.94612300924556,0.0744482961955763,-9.872982044812307,7.701056842941147,0.5856464107462368,10,5,5
2081,ZTF19acrdqej,0.04684718,0.00330189,z_snid,58810.00809159603,0.001961912,0.1977246198276216,-0.090339512,0.074949787,6.040886946626512e-05,0.084899882,0.028877013,5.214464449448352e-07,-8.76e-05,-0.000222122,-3.42e-07,-1.49e-06,-0.000106,0.055460429,3.1,0,0.9041322245504376,41.20935,36.905951,snia-cosmo,norm,1.0,1.0,2019ulw,100.0,SN Ia,,2019ulw,41.2094149,36.90595635,,0.0554596874117851,8.863872174254832,-1.40996988093185,-10.280958744611636,7.82194034674227,0.5713756043392858,8.950814344779724,-1.139278325040649,-10.098125791895509,7.733958033256211,0.5798047126622058,10,5,5
2084,ZTF19acrmmpq,0.02369973,1.414e-05,z_gal,58811.02683103876,0.004341356,0.416832569,0.1998569919330742,2.241832415576937,0.000234507,2.613106004582062,0.080495959,-0.000297473,6.361280760384975,0.1417578478607379,-0.000378067,-1.63e-05,0.1725530348676957,0.017570675,3.1,0,0.0,334.020743,-26.678552,snia-cosmo,norm,0.0,0.0,2019umr,100.0,Ia,,2019umr,334.0203,-26.6803,0.02345,0.0175663563981652,9.859250845152667,-0.4630343087551463,-10.32416144136622,7.955797353180457,0.5717701185863309,10.673073592613026,0.3396025774171998,-10.34752079470552,7.175305480590389,0.5863099424140054,10,5,5
2088,ZTF19acryaon,0.05510812,0.00015044,z_gal,58810.51152440479,0.001520283,-0.312070053,0.001951387,0.5738159826323681,6.319103904087403e-05,0.7677915866857775,0.046098904,-3.99e-06,0.370209548,0.00634,-1.43e-05,-2.23e-06,0.010981616,0.014277435,3.1,0,0.5879358595331328,14.455257,-17.641003,snia-cosmo,91t,1.0,1.0,2019urn,100.0,SN Ia,,2019urn,14.45531819,-17.64082948,0.055108,0.014277063421905,10.181937446718024,0.0234269152086626,-10.151296648769998,6.693231749191808,0.5847057048277334,10.698484384737473,-1.118068947027124,-11.841543382700047,7.781005275473415,0.5702098637362149,10,5,5
2093,ZTF19acshkft,0.07983326,0.00335596,z_snid,58812.068917450415,0.0007263,0.9582183404690608,0.021701003,0.2092191599767829,2.467673710498697e-05,0.2164961925023416,0.034128174,1.3862158631834006e-07,0.010591267,0.00101033,-7.17e-07,-6.68e-07,-0.000459649,0.048398627,3.1,0,0.4910421450484856,29.783045,16.10123,snia-cosmo,91t,1.0,1.0,2019uze,100.0,,,,29.78318963043333,16.100977140956225,,0.0484048800915479,8.630400001847036,-1.1919512563186931,-9.805879153117097,5.933360362749491,0.5985503807129751,8.705406722625149,-0.0393224576670352,-8.784770824420841,3.349434569090996,0.6946775272109419,10,5,5
2096,ZTF19acsvowv,0.02638369,1.044e-05,z_gal,58329.99764831267,0.004576072,-0.485021791,-0.329978014,19.10515556043174,0.001233605,1.0314548011204594,0.145211196,1.889089108094796e-05,-0.140079121,-0.012010506,-0.001116221,-0.000177453,0.1165111623366154,0.031651541,3.1,0,0.0,33.641735,-0.765561,snia-cosmo,norm,0.0,0.0,2018djd,100.0,Ia,,2018djd,33.63978726,-0.76671152,0.02609349,0.0315729304403066,9.72343232995818,-0.3387806487223374,-10.084663259217646,6.999221477656481,0.5881535480057469,11.182258438626512,0.3989143027221159,-10.777846130137178,7.843566242549837,0.5852521780926437,10,5,5
2099,ZTF19acteaxl,0.05147224,0.0039598,z_snid,58804.51855840242,0.000604382,-3.549501632,-0.012491152,42.78791914706744,0.000660762,9.162872976572023,0.9873836731463944,0.042598689,-8883.101578,53.60285618391272,0.011717063,-0.000121489,14.74321381381075,0.025902145,3.1,0,0.0,75.613136,-21.536758,snia-cosmo,norm,0.0,0.0,2019vaz,100.0,SN Ia,,2019vaz,75.61465354,-21.53779889,,0.0259055069088935,8.70545992777853,-1.339485020024704,-10.070870883491075,6.046010733195668,0.6051025431505261,10.06248378603173,-0.4794045278138492,-10.542318954101352,8.96767868742602,0.5715025063936805,10,5,5
2106,ZTF19actldas,0.04214944,0.00551385,z_snid,58819.23996986135,0.003063295,-0.128884498,-0.024065813,0.09341723,0.00010713,0.1034568844829357,0.031563308,1.5412672558219026e-06,-0.001524015,-0.000633115,-3.21e-06,-2.9e-06,0.000259464,0.1271585527877289,3.1,0,0.087073047,95.883134,50.400006,snia-cosmo,norm,1.0,1.0,2019vdg,98.48484848484848,Ia,,2019vdg,95.88431576,50.40210843,0.033947,0.127152492403984,8.99963045702481,-1.3303005949850897,-10.338185647602778,7.344048135185284,0.5859804728005666,10.57399632158483,0.7481440780471782,-9.811901338308108,6.869391257105569,0.5899835720893942,10,5,5
2108,ZTF19actzjrf,0.09325615,0.0035609,z_snid,58820.49097927773,0.00098651,-0.265256329,0.094171243,0.2085758722168975,7.801177083654022e-05,0.5611701577767105,0.053888832,-6.77e-07,0.003735482,0.001285465,-3.7e-05,-3.3e-06,0.014998833,0.027382772,3.1,0,0.005261133,39.559658,-15.272519,snia-cosmo,norm,1.0,1.0,2019ver,100.0,SN Ia,,,39.56057042846393,-15.270299989491471,0.087117,0.0273305764049291,8.309120418783488,-0.728005079102795,-9.050577259718484,4.715116745936951,0.6673771310636927,10.853154623606676,0.0494650436930897,-10.763242614112938,8.46905464379195,0.5653847052385101,10,5,5
2111,ZTF19acukcte,0.07395182,2.085e-05,z_gal,58811.25654127534,0.000904359,0.544459097,-0.018992842,2.219525890501245,4.737242205445758e-05,1.46382969,0.059336007,-6.31e-05,-2.620399095,0.074323324,2.6844860489801703e-05,-2.28e-06,-0.038096001,0.03264223,3.1,0,0.8042612637800844,16.7092,-5.399891,snia,,0.0,0.0,2019vcd,100.0,SN Ia,,2019vcd,16.71076428,-5.3998362,0.085846,0.0326900074630975,9.14588841013061,-0.961263963694864,-10.137681661719103,7.133701277251841,0.5833455035520183,10.983378353621864,-0.2484804526258586,-11.234485317884385,7.214611747896699,0.5877433065431886,10,5,5
2114,ZTF19aculypc,0.0562045,1.756e-05,z_gal,58823.750097190255,0.001733852,-0.854881209,-0.095905695,0.1940144512336701,9.257379661453648e-05,0.2017632542515892,0.041218464,-9.41e-06,0.015865874,0.002509731,-1.08e-05,-2.95e-06,0.001020657,0.091757361,3.1,0,0.6218453774339177,39.005592,10.451356,snia-cosmo,norm,0.0,1.0,2019vmn,100.0,SN Ia,,,38.999507675175046,10.44044334705947,0.056436,0.0884986568987369,7.802201859622325,-1.309296940613444,-9.047403551431826,5.510155709869512,0.6660074460021193,11.736346128781168,-0.1348632145157848,-11.892190346405014,12.25009814246539,0.5655244621084231,10,5,5
2115,ZTF19acuybzx,0.03205668,0.00043733,z_nonSEDm,58823.42881,0.001363169,0.1171142585288218,0.1614663998193897,0.1409640015517652,5.65996180282403e-05,0.2018640262433211,0.034704067,1.0714837271061332e-06,-0.01827669,-0.000702958,-2.87e-06,-1.79e-06,0.001079306,0.1088190639658676,3.1,0,0.999867982,100.15521,26.708892,snia-cosmo,norm,1.0,1.0,2019wch,99.36305732484075,SN Ia,,,100.1554446,26.70875062,,0.1088161644339561,8.608314388742004,-0.8820250908455081,-9.489118991287958,4.74360206053041,0.6230510057714254,9.040210011211546,-1.0786656311907126,-10.118997101342892,6.689125268742387,0.585497288319972,10,5,5
2117,ZTF19acuyvtl,0.07938002,1.086e-05,z_gal,58824.22253605536,0.000736535,0.2447576212903875,-0.103975888,0.936578008,5.235506629804867e-05,0.2506122719513729,0.047164728,-3.4e-05,-0.125859164,0.018289687,9.950962030975277e-07,-2.12e-06,-0.000628952,0.05341589,3.1,0,0.3432690585785745,108.339004,60.867244,snia-cosmo,norm,0.0,1.0,2019vuv,100.0,,,,108.33981574407876,60.86724126676786,,0.0534306662529706,8.725172882545191,-1.0470025723817216,-9.779250444963932,4.993661859499397,0.6419032353493247,9.386739975299246,-0.2605369344862326,-9.627155037641108,7.05985099999037,0.5846325469940229,10,5,5
2119,ZTF19acvdzfq,0.02360846,1.1e-05,z_gal,58784.99130737922,0.008842805,-2.729807443,-0.054136304,19.733372334238084,0.007537804,5.578178164832599,0.52952936,-0.005377229,-4.343618258,-0.441920685,-0.024189107,-0.002101658,-1.983669993,0.022465586,3.1,0,0.0,203.076601,7.940425,snia,,0.0,0.0,2019vqm,100.0,Ia,,2019vqm,203.07626757,7.94063174,0.02361253,0.0224602137506008,9.375637250773906,-0.7174994218754724,-10.130941651557311,7.184808496615308,0.5852451364751285,9.91224369004202,-0.7334642481288757,-10.647246517267332,8.315182568825914,0.5650484453763199,10,5,5
2123,ZTF19acvieqw,0.03905075,1.342e-05,z_gal,58821.325558091325,0.002283839,-0.075279466,-0.399871114,1.343951909697353,0.00053544,2.3434062047155426,1.5991954065313885,-0.000307321,-1.399532703,0.4299090584604346,0.000556288,-0.000170874,-0.778208245,0.024635957,3.1,0,0.0,16.83898,9.760108,snia-cosmo,norm,0.0,0.0,2019vrp,100.0,Ia,,2019vrp,16.83812163,9.75996167,0.03907193,0.0246504796296358,9.741073023607251,-1.067786850100234,-10.7542336594491,7.912422184192133,0.574083372446943,10.41672140476972,-1.2202679890214605,-11.662243897874305,11.79484925515344,0.5612555826016886,10,5,5
2127,ZTF19acvrgde,0.07917195,1.433e-05,z_gal,58816.64551293713,0.000680053,0.6920647554780555,-0.007115074,0.9600064729602308,4.576917748721034e-05,0.6152343037054206,0.057128799,2.7636402361965683e-05,-0.436940785,-0.021276607,-1.73e-05,-1.94e-06,0.004826176,0.023574446,3.1,0,0.6209034394078671,145.798768,-8.249334,snia-cosmo,norm,1.0,1.0,2019vno,100.0,SN Ia,,,145.7987033973091,-8.2494589656029,,0.0235758218541741,8.70880110658467,-1.3601742884534649,-10.091144897352988,5.803265548352275,0.6113969237560303,8.68786551438033,-0.7892235821975485,-9.496847961087823,3.344888694986876,0.6767636704632061,10,5,5
2128,ZTF19acvrigb,0.02803755,1.205e-05,z_gal,58823.61455435432,0.004592667,0.2015307540607763,0.0277184,0.3299832456868898,0.000185102,0.070724855,0.031665021,-2.96e-05,-0.010500586,0.002200273,3.308417974350582e-07,-4.95e-06,-0.000193268,0.019748778,3.1,0,0.010061452,136.032882,39.678391,snia-cosmo,norm,0.0,1.0,2019vkz,100.0,SN Ia,,2019vkz,136.02641786,39.67606095,,0.0196754264459013,8.468562088838112,-1.2293205016265694,-9.676440288051976,5.780135015308275,0.6082429797535726,9.017208853232972,-2.043286788219005,-11.039435644005184,10.199226192553551,0.5629387709976215,10,5,5
2129,ZTF19acvtvlo,0.04154782,1.015e-05,z_gal,58819.999995662176,0.000906252,0.7480747284517323,0.2792867190528845,0.1943134680186631,4.873872477235308e-05,0.2227086193425637,0.039238785,-1.49e-10,1.6207211608310197e-07,4.1037879575442286e-08,-5.15e-06,-1.57e-06,0.000448119,0.018585824,3.1,0,0.1058064890017671,171.141285,34.530029,snia-cosmo,norm,0.0,1.0,2019vsj,98.11320755,SN Ia,,2019vsj,171.14022187,34.53013576,0.04157203,0.0185856838151812,9.343957412681432,-0.2731900323598255,-9.623871507349786,7.027429075368063,0.5874304182865409,10.085508462651193,0.6589309893852864,-9.531005538267468,5.071121516999154,0.6307190107463013,10,5,5
2131,ZTF19acwiqrc,0.04762373,1.049e-05,z_gal,59166.95335181012,0.002048241,-0.529783084,0.008474074,0.1566525939524581,6.943225367007813e-05,0.1308072637854717,0.032160995,-8.43e-07,-0.000182486,2.3120142465554628e-05,-1.48e-06,-1.85e-06,-2.86e-05,0.049837749,3.1,0,0.071136163,1.775654,31.053668,snia-cosmo,norm,1.0,1.0,2020zcg,100.0,SN Ia,,2020zcg,1.77586191,31.05378726,0.056227,0.0498424762487411,10.41935166164782,-1.284954611041759,-11.8107981881635,8.15446995715606,0.5746154547179981,10.789084002250656,0.0475434517472036,-10.73476450524612,9.16287688345427,0.565973054409336,10,5,5
2140,ZTF19acxlddi,0.05268135,1.578e-05,z_gal,58826.80977,0.00096116,-0.970534264,0.1869899460313902,0.6882140661837184,7.438774770681885e-05,0.2071307902796107,0.050575713,-3.48e-05,-0.032314634,0.014243101,-3.39e-06,-3.31e-06,0.002218114,0.023466853,3.1,0,7.260165120914103e-11,131.253481,49.312126,snia-cosmo,norm,0.0,0.0,2019wdr,97.82608695652172,Ia,,2019wdr,131.25373856,49.312314,0.05264575,0.0234646197035908,10.208489029584907,-0.6588749476810255,-10.888575016702378,7.263339042829248,0.5919920962964088,10.971071085202222,-1.2847169954302962,-12.218487227801251,12.192135350416123,0.5586180260657261,10,5,5
2145,ZTF19acxndsk,0.04787736,1.222e-05,z_gal,58841.17592916967,0.002337329,-0.039923177,-0.122068752,0.069920416,7.446417235673782e-05,0.062896604,0.029327989,1.2933244597553164e-07,-0.001314462,-6.09e-05,-7e-07,-1.88e-06,-2.62e-05,0.017146885,3.1,0,0.3049130950013343,137.198549,55.503402,snia-cosmo,norm,1.0,1.0,2019wiq,100.0,Ia,,2019wiq,137.19065795,55.50586746,0.04787736,0.0171609314903616,8.482008516059018,-1.2616899308416252,-9.77939766275849,6.597260908101166,0.61748805230791,10.969301125462184,-0.1667809421000362,-11.141042416159069,10.02277289089714,0.5679954495550131,10,5,5
2147,ZTF19acxngol,0.01761735,3.567e-05,z_gal,58818.900000912094,0.012594296,-2.330204959,-0.39999795,0.6807960151054431,0.000605452,0.3801425927705171,1.5007402535272605,-5.68e-10,2.667835889731272e-08,-1.61e-13,-0.000115384,-6.15e-07,-1.92e-06,0.042118274,3.1,0,0.044626003,125.922972,21.434487,snia-pec,91bg,0.0,0.0,2019wdx,100.0,Ia,,2019wdx,125.9226,21.4349,0.01712042,0.0421237014234066,10.199924950435356,-0.710863613933828,-10.945357767873832,6.281600565131927,0.6019670662588505,10.688397795555776,-1.8195537846566872,-12.485395551136662,11.022717939034733,0.5687049918931133,10,5,5
2149,ZTF19acxolhu,0.07192684,0.00306635,z_snid,58832.85217350594,0.00063703,1.2327259470209802,-0.038928133,1.041664123,3.169045529661168e-05,0.561833325,0.050328982,-1.15e-05,-0.468693294,0.02453565,1.2346857190603771e-06,-1.27e-06,-0.010262317,0.027825197,3.1,0,0.057623911,141.642869,-1.650282,snia-cosmo,norm,1.0,0.0,2019wew,100.0,,,,141.64279282602743,-1.649908958301613,,0.0278241588920354,8.29476186362001,-1.3469495416713009,-9.635258503170332,3.1782339110914783,0.6656771027220555,8.978185553488284,-1.0901225316195702,-10.07766842182771,6.1336668375818775,0.5963172007099588,10,5,5
2151,ZTF19acxovyh,0.03301938,1.27e-05,z_gal,58826.64297062145,0.002855543,-1.363980411,-0.0240566,0.7599561845418066,0.000178311,0.1831662730431635,0.043823163,-9.64e-05,-0.084579332,0.013717072,7.898931979361233e-06,-6.5e-06,-0.001390169,0.021115447,3.1,0,0.9691379697613935,160.427997,6.197065,snia-cosmo,norm,0.0,1.0,2019vro,100.0,Ia,,2019vro,160.42655284,6.19594421,0.03296974,0.0211034353822469,9.61590628846415,-0.5239291745976269,-10.08259507519633,7.424693999815476,0.590684827137379,10.606455176742973,-0.4463174636429545,-11.051930235444871,9.03862278062007,0.5652464934328665,10,5,5
2157,ZTF19acxyfkf,0.04057242,1.071e-05,z_gal,58839.391240341305,0.001815407,-0.520717821,0.033205397,0.1298789505453896,6.372120654068027e-05,0.092120524,0.031600582,7.201648279710987e-08,-0.005809375,0.000131282,-1.17e-06,-1.72e-06,-4.57e-05,0.054797495,3.1,0,0.9923437038249404,102.401702,56.129406,snia-cosmo,norm,1.0,1.0,2019wuz,100.0,SN Ia,,2019wuz,102.40349549,56.1302875,0.038894,0.0548198345303535,8.990590072245787,-0.9955142947203082,-10.00840837667038,6.119918324835328,0.6090193945375423,10.100822367756876,-0.0114295259933131,-10.11873713306682,7.979633420924243,0.5760752691121779,10,5,5
2160,ZTF19acxyumq,0.03649178,0.0039246,z_snid,58844.541275249576,0.003465735,-0.273942632,-0.054387316,0.071043567,0.000111525,0.053543733,0.027645976,7.432700175690214e-07,-0.001252722,-0.000262085,-1.25e-06,-2.68e-06,7.575270329297037e-05,0.013204401,3.1,0,0.9846685091731252,172.675777,47.506625,snia-cosmo,norm,1.0,1.0,2019wvc,100.0,SN Ia,,2019wvc,172.67579959,47.50635875,,0.013205315452069,8.51268694723095,-1.840740629872482,-10.44085409675066,5.762914197609051,0.6138148741264168,8.59809590017731,-1.4988815646118143,-10.162731376285274,6.080575143901447,0.600618552463231,10,5,5
2161,ZTF19acxyzcq,0.06012692,1.013e-05,z_gal,58834.01093875212,0.001283854,1.2534174288387017,0.013218949,0.6896402659403975,4.91224537791221e-05,0.3845398596903159,0.041834792,-4.83e-06,-0.107016608,0.003372153,5.748943366283752e-07,-1.52e-06,-0.006992082,0.061068248,3.1,0,0.5937705463619224,326.253589,9.123853,snia-cosmo,norm,1.0,1.0,2019wfa,100.0,Ia,,2019wfa,326.25391533,9.12229831,0.036546,0.0611152602732181,8.9513166323952,-0.853288723080062,-9.788322084628664,5.284331623577923,0.616321419969896,10.218207537801511,0.8621886475905407,-9.416199156208185,5.438527164040465,0.6233957924648378,10,5,5
2164,ZTF19acxzmck,0.05177199,1.59e-05,z_gal,58825.71068,0.001198216,1.7510217312507614,0.1264155622121119,2.4702061089155904,0.000141404,0.7069208900609086,0.063242817,-0.000289982,-0.862941112,0.03837925,1.695805206548637e-05,-5.02e-06,-0.008547364,0.035834455,3.1,0,0.9686341923758074,14.662913,-9.197145,snia-cosmo,norm,0.0,0.0,2019wnq,100.0,Ia,,2019wnq,14.66281485,-9.19719722,0.0516938,0.0358361633121967,10.056963053288245,0.0497866912915726,-10.008599190736634,5.869677738261763,0.6083375805174613,10.57292963741703,-2.026387085824731,-12.614680847879027,10.314698844699874,0.5632207983740334,10,5,5
2165,ZTF19acyfakk,0.03988426,3.164e-05,z_gal,58841.826317767314,0.004002605,0.039781098,-0.125933903,0.090495735,0.000134455,0.083540996,0.030438363,-3.49e-07,-0.001552103,-3.77e-05,-2.54e-06,-3.48e-06,2.4226157843351384e-05,0.090833648,3.1,0,0.3882801714984991,42.696108,33.512591,snia-cosmo,91t,1.0,1.0,2019wmx,100.0,Ia,,2019wmx,42.70100095,33.51271549,0.039978,0.0908726866543293,8.520202841113568,-1.6919158253221331,-10.223911141885742,7.1332697635817865,0.5859058777269159,10.685936033235368,0.7345076565104046,-9.951554536095331,6.931915077280383,0.5909198871590918,10,5,5
2169,ZTF19acyfoha,0.04137863,0.0001804,z_gal,58829.49746397851,0.001958346,-0.569666229,0.038252939,1.910950974230218,0.000132979,0.4794732499834181,0.056190473,-7.43e-05,-0.825194242,-0.008907309,1.4792410315516517e-05,-6.15e-06,9.098842297260725e-05,0.057676582,3.1,0,0.6955092909821203,85.104352,-18.097667,snia-cosmo,norm,0.0,0.0,2019wkl,100.0,SN Ia,,2019wkl,85.10308319,-18.09841797,0.041379,0.0576902084052562,9.77782537073574,-0.5740064397343277,-10.337624042919376,7.220275731111912,0.5884997252623707,11.088673300286068,-1.5319723673534238,-12.651589363801111,8.048307623253319,0.5794119962661701,10,5,5
2170,ZTF19acyftrs,0.03625842,0.00015044,z_gal,58828.162737325874,0.000379215,2.244495703493687,0.7994665465207041,3.2464902190222347,5.289421948437441e-05,2.9688267055281834,0.120423148,2.744260151447168e-07,-10.29946731,-0.174786282,-1.99e-05,-5.54e-06,0.1724583849206228,0.019461517,3.1,0,0.8268999008648085,51.676589,-23.498852,snia-pec,91bg,0.0,0.0,2019vuh,100.0,Ia,,2019vuh,51.67046005,-23.49615891,0.036258,0.0193849825114011,7.480924674733194,-1.1871833640054494,-8.605868029130963,4.1707711342984,0.6825753251586878,10.58816935597368,0.0178241279853673,-10.627963437452063,7.947978457246469,0.5758883125115632,10,5,5
2172,ZTF19acygjgx,0.07373256,0.00440454,z_snid,58839.29953137543,0.000655659,-1.468481138,-0.035283237,0.2443737639332539,2.671528138102749e-05,0.1614022250243784,0.037935591,-8.78e-07,-0.018124652,0.001740453,-7.41e-07,-8.39e-07,-0.000654148,0.1026567712709386,3.1,0,0.004452554,101.232203,45.701856,snia-cosmo,norm,1.0,1.0,2019xap,100.0,SN Ia,,,101.2383013913565,45.70065180325211,0.072332,0.1026149481534957,8.047079854910201,-0.9953923289814686,-8.959827797996219,5.465393018787349,0.654192821356502,10.708198943034764,-0.3885073430980954,-11.123375362670068,7.536717677126658,0.5761094889224139,10,5,5
2174,ZTF19acygpcu,0.0635,0.00014142,z_override,58818.63610115305,9.2814708407604e-05,-3.779197944,1.199999513875057,0.7044019570421369,6.239990229574769e-06,0.760177463,1.1353164688498838,-2.77e-06,0.033028397,7.131776888168669e-07,-1.61e-06,-4.82e-10,-3.14e-07,0.063880988,3.1,0,0.009795689,110.148307,55.770431,snia-pec,iax,0.0,0.0,2019wnd,100.0,,,20721,110.154366,55.771431,0.042399,0.063893417418003,9.281539932592104,-1.269248482602245,-10.55572452258682,8.528336060171537,0.5691994346034788,11.18825645030439,-0.8845363339136172,-12.049839306789838,9.841813277070107,0.5683975754686199,10,5,5
2175,ZTF19acyiqnw,0.03288942,7.737e-05,z_gal,58842.30330326008,0.005385287,-0.274167801,-0.133116009,0.07362776,0.00018018,0.077130685,0.030080549,1.4940936083179106e-06,-0.001625111,-0.000220673,-3.37e-06,-4.68e-06,0.000161603,0.043315675,3.1,0,2.8844648449480544e-05,193.200499,80.323613,snia-cosmo,99aa,1.0,1.0,2019wwa,100.0,Ia,,2019wwa,193.20830332,80.32399349,0.032889,0.0432895651459693,9.69170550697292,-0.9698079727537132,-10.673434961616945,7.571329649218153,0.5873166844723983,10.754675013209678,-1.6579553700423784,-12.3611685372794,10.286695945046038,0.5677600894752056,10,5,5
2176,ZTF19acyitga,0.07086015,3.781e-05,z_gal,58839.66022053055,0.000716279,-1.559725382,-0.013280037,0.1863336683018133,2.9310809221688955e-05,0.2107656430836598,0.039590086,-1.68e-07,-0.004675107,-0.000308723,-2.24e-06,-8.83e-07,0.000333414,0.022198022,3.1,0,0.9383551582837044,159.796797,5.161894,snia-cosmo,norm,1.0,1.0,2019wmn,100.0,SN Ia,,SDSSJ103911.23+05094,159.797,5.16265,0.07078125,0.0221911884844303,9.021238512603674,-1.342104929416757,-10.3866155534413,6.732051783326795,0.6045387172868621,10.26550620061769,-1.310234338203628,-11.575788689560005,11.85049550602341,0.5597681188856484,10,5,5
2185,ZTF19acymuae,0.04653559,1.815e-05,z_gal,58835.95228431347,0.000172939,-0.306507218,1.1980529000905966,0.606416345,2.110875872395205e-05,0.8782682401493936,1.220759953960077,7.973694511739582e-08,-0.385002903,0.00115533,-1.18e-06,-1.78e-06,-0.001317284,0.017868646,3.1,0,0.9955684398192508,159.062164,52.947379,snia-cosmo,norm,0.0,0.0,2019wfc,100.0,Ia,,2019wfc,159.06108729,52.94710604,0.04653559,0.0178526114299893,9.125637995506366,-1.1347974485128671,-10.25806008861178,7.655236300423288,0.5837403813395408,9.683748226013936,0.0442777043862837,-9.65646733830291,5.616413833847576,0.6188472277215741,10,5,5
