Unnamed: 0,ztfname,redshift,redshift_err,source,t0,x0,x1,c,t0_err,x0_err,x1_err,c_err,cov_t0_x0,cov_t0_x1,cov_t0_c,cov_x0_x1,cov_x0_c,cov_x1_c,mwebv,mwr_v,mwebv_err,fitprob,ra,dec,sn_type,sub_type,lccoverage_flag,fitquality_flag,iau_name,frac_fitted
1780,ZTF19abxvjkn,0.05420202,1.619e-05,z_gal,58739.38768004497,0.001181721,-0.705167658,0.028080605,0.2363138680157135,4.522075083152662e-05,0.1920165652462109,0.034995885,1.6241369552036783e-06,-0.030416484,-0.000749943,-3.3e-06,-1.33e-06,0.001335515,0.032870217,3.1,0,0.9457587906007346,118.300074,16.607048,snia-cosmo,norm,1.0,1.0,2019ppc,100.0
1782,ZTF19abxvles,0.06599013,0.00044108,z_nonSEDm,58744.56884424379,0.001050967,0.4874686997660823,-0.077612733,0.2291797270227107,4.096828312471644e-05,0.2413365799383246,0.035715224,1.3647136448918914e-06,-0.02146874,-0.001329957,-4.42e-06,-1.21e-06,0.002068673,0.055499649,3.1,0,0.4480250991651978,73.336608,-16.394852,snia-cosmo,norm,1.0,1.0,2019ppe,100.0
1783,ZTF19abxvtiy,0.05421725,1.332e-05,z_gal,58736.03369626901,0.000783957,-1.154542627,0.087551683,0.4626082748291082,3.16403555307164e-05,0.2961896536493504,0.038931454,5.098399850107209e-07,-0.097512673,-0.00141181,-2e-06,-1.01e-06,0.001308736,0.029120671,3.1,0,0.8089975011721778,130.259663,49.293039,snia-cosmo,norm,1.0,1.0,2019pph,100.0
1784,ZTF19abxvtmy,0.04094037,1.263e-05,z_gal,58735.55284253313,0.001759108,-0.014850435,0.2504131878385397,0.4938092710108321,6.83316572848621e-05,0.2030974813325181,0.034537198,-7.89e-06,-0.081241953,0.002754921,1.316850453572321e-06,-2.03e-06,-0.001227602,0.024686086,3.1,0,0.017927907,132.329505,46.380889,snia-cosmo,norm,1.0,1.0,2019ppj,100.0
1789,ZTF19abyfbik,0.06488885,0.00147926,z_SEDm,58747.112045354064,0.00100729,-0.294364826,-0.055248877,0.1511259753278864,3.269225132968706e-05,0.1980516829230315,0.031526605,7.81531656167932e-07,0.007114682,-0.000401291,-1.29e-06,-8.07e-07,0.000265536,0.063550765,3.1,0,0.177873144,267.648726,20.08922,snia-cosmo,norm,1.0,1.0,2019pyt,100.0
1793,ZTF19abyigib,0.06306921,0.00042036,z_nonSEDm,58748.29969456647,0.000751731,-1.170029623,0.088677576,0.5646563361333392,3.145112755580733e-05,0.4993440059310665,0.045255057,-3.92e-07,-0.164563155,-0.002000503,-2.85e-06,-1.05e-06,0.000573922,0.019023826,3.1,0,0.8504706579643644,3.958172,-23.957803,snia-cosmo,norm,1.0,1.0,2019qff,100.0
1795,ZTF19abyirjl,0.10904248,0.0029904,z_snid,58746.84665930322,0.000349856,-0.38692388,-0.073713171,0.1367006479304109,1.2249424343545312e-05,0.1574955605810967,0.033021842,-7.8e-08,0.001520794,-5.75e-05,-6.56e-07,-3.39e-07,0.000913545,0.045003907,3.1,0,0.001578084,30.471085,30.733582,snia-cosmo,norm,1.0,1.0,2019pxe,98.4
1797,ZTF19abyjhpz,0.09508418,0.00300832,z_snid,58748.061845106015,0.000596192,1.630713729597269,-0.151707189,0.2936766861530486,2.2049254468101e-05,0.2486939278785188,0.034904994,-9.5e-07,-0.023535499,0.000300699,-1.77e-06,-5.95e-07,0.000196069,0.049059254,3.1,0,0.2029972657088831,123.18578,44.388928,snia-cosmo,norm,1.0,1.0,2019qbx,100.0
1798,ZTF19abyjjxp,0.02441079,0.00347023,z_snid,58746.13751384104,0.003989608,-1.782678215,0.030155095,0.149209934,0.000151163,0.099530087,0.035261381,-1.99e-06,-0.001796038,4.589212273170035e-05,-3.39e-06,-4.52e-06,0.000193903,0.1258312678708862,3.1,0,0.4857328215361229,108.696516,4.906804,snia-cosmo,norm,1.0,1.0,2019qcj,100.0
1799,ZTF19abylxyt,0.05331142,1.533e-05,z_gal,58748.37925371962,0.001803516,-0.865286886,-0.093411242,0.1888849605747964,6.925071070077848e-05,0.1186710487714279,0.035962787,-2.67e-06,-0.003956847,0.001036354,-6.31e-07,-2.06e-06,-0.001020531,0.2108628374788886,3.1,0,0.9585067812422494,63.403712,26.579,snia-cosmo,norm,1.0,1.0,2019qid,99.62264150943396
1801,ZTF19abymhad,0.09662483,1.015e-05,z_gal,58748.32098494419,0.00046591,0.8093748767473479,0.002348196,0.8640207378557534,2.2435935869589464e-05,0.5709520797579721,0.045669662,-6.11e-06,-0.270258768,0.007026788,-1.12e-06,-8.44e-07,0.000197173,0.025869084,3.1,0,0.8516425137664475,62.762369,-16.512489,snia-cosmo,norm,1.0,1.0,2019pzb,100.0
1806,ZTF19abywmqw,0.03945396,9.393e-05,z_gal,58742.771837467735,0.000405266,-0.928809344,0.5782771590540251,0.4341746121172036,2.727442863065572e-05,0.3703224299278943,0.055887411,-3.47e-06,-0.019410721,0.00278795,-4.63e-06,-1.32e-06,0.006784571,0.083205368,3.1,0,0.999842047,96.103584,53.925287,snia-cosmo,norm,1.0,1.0,2019qxs,100.0
1807,ZTF19abywqza,0.032289,0.00011053,z_gal,58732.49505221265,0.001833587,-2.232858425,0.1675062024723891,0.1846125305455643,7.022396024533313e-05,0.1338446212193047,0.039543816,6.196840212835265e-07,-0.004476172,-0.001417501,-1.36e-06,-2.28e-06,0.000181374,0.1973333050778346,3.1,0,0.9929567240307036,54.338344,5.354676,snia-cosmo,norm,1.0,1.0,2019pil,100.0
1808,ZTF19abyzuos,0.08135166,0.00042515,z_nonSEDm,58754.185317653246,0.000850258,0.963142045,-0.069926668,0.2486098929366562,3.066758534452384e-05,0.207334813,0.034777552,-3.63e-07,-0.00742663,-7.21e-05,-1.15e-06,-8.73e-07,-0.000459807,0.1472885502755316,3.1,0,0.3470925967689052,66.088944,77.944803,snia-cosmo,norm,1.0,1.0,2019qdj,100.0
1811,ZTF19abzhvxk,0.083,0.001,z_unknown,58755.47342708909,0.000921115,0.9804657797717437,-0.167726434,0.1765252372679242,3.149325453077927e-05,0.2215583007518169,0.035722618,-3.42e-07,0.009618389,0.00046541,-1.51e-06,-8.23e-07,-0.001415731,0.091214948,3.1,0,0.1166702744456449,277.698238,23.418972,snia-cosmo,norm,1.0,1.0,2019qgf,100.0
1812,ZTF19abzhzet,0.05861466,1.309e-05,z_gal,58754.07685872003,0.001151787,-1.390290876,-0.074666739,0.1739103053732833,4.767635689518742e-05,0.2522870037012511,0.043739052,7.116215917374405e-07,0.019028168,-0.00080503,-4.78e-06,-1.47e-06,0.001254379,0.011409216,3.1,0,0.4778653163364549,244.643507,45.713204,snia-cosmo,norm,1.0,1.0,2019qgg,100.0
1813,ZTF19abzkexb,0.0862953,1.424e-05,z_gal,58751.82108057717,0.000530441,-0.283136769,-0.073766398,0.3311625815113075,1.953502640547969e-05,0.3242032025254661,0.033927847,-1.95e-06,-0.026987265,0.001795565,-1.33e-06,-5.29e-07,0.000682427,0.068300679,3.1,0,0.997660438,320.55027,11.560146,snia-cosmo,norm,1.0,1.0,2019qhl,100.0
1814,ZTF19abzkiuv,0.04607008,0.00341211,z_snid,58755.30597261815,0.001208531,-0.283535467,0.1267965144768312,0.1392902380248415,4.6925829098920665e-05,0.166219904,0.032752545,4.799604141807164e-07,-0.004017335,-0.000261318,-3.23e-06,-1.32e-06,0.001236294,0.035463006,3.1,0,0.9381205235326988,349.327664,-5.40387,snia-cosmo,norm,1.0,1.0,2019qjb,100.0
1816,ZTF19abzlmwn,0.02910977,0.00448219,z_snid,58758.15750706843,0.004499962,0.4523906142054375,0.088081276,0.092381923,0.000149306,0.075876511,0.030281098,2.297686510693539e-07,-0.000794153,-0.000193429,-6.59e-07,-3.94e-06,-0.000178693,0.2307076525477233,3.1,0,5.068148769896493e-05,86.94104,50.210671,snia-cosmo,norm,1.0,1.0,2019qhp,100.0
1818,ZTF19abzmnrh,0.07599795,1.206e-05,z_gal,58753.546125866254,0.000730624,0.2744125269847489,0.073386331,0.3777617503365036,3.653221670622928e-05,0.5169106206070775,0.045706849,3.214821836520101e-06,0.081883086,-0.007869945,-7.78e-06,-1.32e-06,-0.000248091,0.051843184,3.1,0,0.5333221503609213,241.441115,10.595329,snia-cosmo,norm,1.0,1.0,2019qin,100.0
1821,ZTF19abzmpvb,0.0758036,2.912e-05,z_gal,58755.67122303572,0.000870139,0.2084900773973051,-0.004974051,0.3004329602954385,4.349228748128309e-05,0.3823735415281941,0.046548104,-2.78e-06,0.066246009,0.000671564,-8.83e-06,-1.6e-06,0.004606875,0.011805651,3.1,0,0.9840122700814558,235.366195,46.485185,snia-cosmo,norm,1.0,1.0,2019qpd,100.0
1822,ZTF19abzplvm,0.09434904,0.00315317,z_snid,58756.03214,0.000571139,0.4769599321733743,-0.072650001,0.073231061,1.7167827601982178e-05,0.1097040296743341,0.028287559,1.2575948569208188e-08,0.002580959,-0.00010462,-1.92e-07,-4.16e-07,8.216272804771541e-07,0.1059378138594508,3.1,0,0.031697185,359.751876,45.489064,snia-cosmo,norm,1.0,1.0,2019qlx,100.0
1825,ZTF19abzqkdz,0.09566474,0.00042123,z_nonSEDm,58753.32562064186,0.000532782,0.8636986988106506,-0.061659823,0.1687182237874367,1.6638943074232828e-05,0.1620303380362802,0.028621798,5.9380589533416344e-08,-0.007109784,-0.000184249,-4.7e-07,-4e-07,-0.00025452,0.039724294,3.1,0,0.8688706333838889,28.569991,14.958919,snia-cosmo,norm,1.0,1.0,2019qii,100.0
1826,ZTF19abzrjrg,0.06977754,0.0031305,z_snid,58755.91895441178,0.000488699,2.898424458526911,0.383212168,0.391875653,1.757969867443164e-05,0.3071022282538507,0.034543843,-1.47e-06,0.012599893,0.000171857,-1.5e-06,-4.84e-07,0.000819055,0.047303069,3.1,0,7.322040994412891e-06,125.046194,54.805025,snia-cosmo,norm,1.0,1.0,2019rkh,100.0
1828,ZTF19abzsjpn,0.05591035,1.787e-05,z_gal,58758.30941677499,0.001451739,-0.88938318,-0.060131567,0.1409690606706135,5.2043930463879545e-05,0.1848623541487527,0.032152592,-1.63e-07,0.00994012,-7.49e-05,-2.51e-06,-1.4e-06,0.000459345,0.023446899,3.1,0,0.6583707954384952,356.476712,-8.48866,snia-cosmo,norm,1.0,1.0,2019qul,100.0
1829,ZTF19abzsogy,0.07156033,1.263e-05,z_gal,58753.28803,0.000659543,-0.146117914,0.1021234947221838,0.274606244,2.496408095115641e-05,0.2451001639686617,0.034874934,-1.38e-06,-0.011657911,0.000133051,-1.57e-06,-6.97e-07,0.000358008,0.06242497,3.1,0,0.9953444483710768,26.89194,27.857507,snia-cosmo,norm,1.0,1.0,2019rnv,100.0
1830,ZTF19abzulhk,0.05013841,0.00295677,z_snid,58761.298756699616,0.000951788,-0.339016655,0.1499261340947836,0.099528905,3.009839409185008e-05,0.086195757,0.029666275,-4.05e-08,-0.001930796,-2.16e-05,-1.14e-07,-7.68e-07,-0.000106626,0.1137974100517155,3.1,0,0.1049586926911938,354.725359,38.194111,snia-cosmo,norm,1.0,1.0,2019qwi,100.0
1831,ZTF19abzutid,0.12241966,0.00341211,z_snid,58759.58437992975,0.000296013,0.1778807596987244,-0.044084202,0.218789034,1.076231229787822e-05,0.2647734388215496,0.03751402,-9.67e-08,0.034271444,-0.000168906,-7.21e-07,-3.3e-07,0.000383265,0.070856922,3.1,0,0.4719585405219723,345.572583,15.941,snia-cosmo,norm,1.0,1.0,,100.0
1833,ZTF19abzwtiu,0.07474007,0.00308707,z_snid,58757.21199380087,0.000563016,-1.698555728,0.067907122,0.1092195679375436,1.7837273070696737e-05,0.1519389253052199,0.031465503,-1.29e-07,0.004579907,-8.23e-05,-4.58e-07,-4.41e-07,8.953044638849707e-05,0.077253192,3.1,0,0.2407932195242377,8.172894,44.268764,snia-cosmo,norm,1.0,1.0,2019rqn,100.0
1834,ZTF19abzyiba,0.08459374,0.00308707,z_snid,58756.38467220351,0.000570616,-0.38444129,0.005549139,0.4637049118100549,3.308657571106827e-05,0.3934016255007457,0.050489392,-6.75e-06,0.027955218,0.009983256,-4.99e-06,-1.47e-06,0.005249354,0.0250102,3.1,0,0.3927830629659213,349.206232,-20.476567,snia-cosmo,norm,1.0,1.0,2019qug,100.0
1835,ZTF19abzysvw,0.1746197,0.00300832,z_snid,58750.50649912272,0.000140762,0.5800441613347566,-0.103584996,0.4615199645195389,6.043548777835887e-06,0.4047863599424651,0.045797393,-3.11e-07,-0.040110186,0.002154919,-1.08e-06,-1.93e-07,0.002554654,0.060613592,3.1,0,0.8613852180633195,35.912542,42.885972,snia-cosmo,norm,1.0,1.0,,100.0
1837,ZTF19abzzgec,0.07645205,2.347e-05,z_gal,58756.54042147009,0.000585969,0.011553422,0.054209349,0.177807327,2.0285565296083852e-05,0.233435528,0.03340496,-4.22e-07,0.0066342,0.000440701,-8.62e-07,-5.57e-07,-0.000329704,0.035497175,3.1,0,0.089578998,71.861757,-4.014044,snia-cosmo,norm,1.0,1.0,2019qpn,100.0
1838,ZTF19abzzhgx,0.06682302,0.00436606,z_snid,58759.54028108189,0.001321776,0.3646114347746071,-0.073370664,0.127675706,4.2428808717081e-05,0.079309691,0.03075393,2.790018335613933e-07,-0.003723911,-0.00036857,-9.19e-08,-1.1e-06,-0.000476806,0.1357549798494709,3.1,0,0.9999999999993782,101.632981,41.806847,snia-cosmo,norm,1.0,1.0,2019qnp,99.69040248
1839,ZTF19acaiylt,0.06665703,0.00317648,z_snid,58759.00895792167,0.000761438,0.8012485275935591,0.05279826,0.1622071966376097,2.4443124916111983e-05,0.1345895833807496,0.03143783,4.584973892543976e-08,-0.003493841,-0.00022545,-3.16e-07,-6.32e-07,-0.000421395,0.044173868,3.1,0,0.9873386716931496,121.726489,39.006681,snia-cosmo,norm,1.0,1.0,2019qpr,100.0
1841,ZTF19acaotrk,0.06903231,1.087e-05,z_gal,58761.69082,0.001032939,0.083174256,-0.07270555,0.1635584644282062,3.188698888496855e-05,0.1634700450911809,0.027902748,-6.02e-08,0.00207205,-0.000311713,-6.34e-07,-7.68e-07,0.000200277,0.055638554,3.1,0,0.9152743746342924,29.260214,7.292029,snia-cosmo,norm,1.0,1.0,2019qwp,100.0
1842,ZTF19acapeun,0.01992378,1.667e-05,z_gal,58765.78184390631,0.009071528,-0.060862971,-0.010966092,0.057552685,0.000288014,0.045215316,0.029190339,3.0946465978643373e-06,-0.000839974,-0.000367567,4.436937841997985e-07,-7.36e-06,-0.000160964,0.1759413641157881,3.1,0,0.9944783476869486,45.001703,30.988457,snia-cosmo,norm,1.0,1.0,2019qym,100.0
1845,ZTF19acardcs,0.07643742,1.841e-05,z_gal,58760.04606,0.000488166,-2.389079841,0.036337345,0.194590043,1.7222568757193068e-05,0.2270115563628441,0.036244273,-1.19e-07,0.003125603,0.000219837,-4.82e-07,-4.91e-07,-0.000434802,0.038888956,3.1,0,0.2470708518690172,340.645331,17.966889,snia-cosmo,norm,1.0,1.0,2019rqh,100.0
1848,ZTF19acaxcwg,0.02825113,0.00521536,z_snid,58767.014375947874,0.002989978,1.5547489365638278,-0.027007926,0.1932984442792076,0.000110857,0.1806944797459162,0.031534953,6.932018422854184e-06,-0.022045829,-0.001143111,-8.2e-06,-2.96e-06,0.000862363,0.057306027,3.1,0,0.764232287,356.566838,18.193521,snia-cosmo,norm,1.0,1.0,2019rhj,100.0
1849,ZTF19acazaug,0.02541425,5.102e-05,z_gal,58766.41786914432,0.00516362,0.022202305,0.066241548,0.047134158,0.00016062,0.050355099,0.027489128,9.3015660108347e-07,-0.000344452,-0.00016502,3.1823431635162e-07,-3.87e-06,-0.000150034,0.2522299812648158,3.1,0,0.9999419601245516,305.371862,59.74065,snia-cosmo,norm,1.0,1.0,2019rhx,100.0
1850,ZTF19acazbqm,0.03166212,0.00042475,z_nonSEDm,58764.84830568835,0.002211519,-1.658989374,0.1492284405182394,0.0691986,6.976210708652358e-05,0.067344236,0.028660977,6.116789699053207e-07,-0.001070639,-0.000229387,-3.07e-07,-1.73e-06,-4.3e-05,0.058849276,3.1,0,0.997766928,18.621826,37.049324,snia-cosmo,norm,1.0,1.0,2019roz,100.0
1852,ZTF19acbacvu,0.04063758,1.073e-05,z_gal,58765.62988398332,0.001172413,0.947971367,0.3527897927578687,0.1572067557208356,3.9118358601992055e-05,0.1379735465228447,0.02967779,1.0620023909940045e-07,-0.010860609,-0.000161207,-6.21e-07,-1.01e-06,9.674893133504646e-06,0.022497927,3.1,0,0.933888332,8.523458,5.354046,snia-cosmo,norm,1.0,1.0,2019rij,100.0
1854,ZTF19acbiwjk,0.08116353,1.175e-05,z_gal,58767.65646,0.000693614,0.1979004945540864,-0.040907095,0.074927137,2.1396495713863265e-05,0.1215355844952242,0.029022901,1.2041917370008886e-07,0.001372697,-0.000169144,-4.7e-07,-5.25e-07,0.000136157,0.037633153,3.1,0,0.3478690140574417,272.038024,51.686351,snia-cosmo,norm,1.0,1.0,2019rhw,100.0
1856,ZTF19acbjlnt,0.05737969,1.496e-05,z_gal,58764.57812,0.000581242,-1.151008532,0.2600251193568021,0.1347171933448407,1.9477650891158087e-05,0.1730750162418693,0.031449599,1.904090884893281e-07,0.001954801,-0.000188217,-6.21e-07,-5.12e-07,0.000366234,0.03884813,3.1,0,0.019183558,336.516351,21.744401,snia-cosmo,norm,1.0,1.0,2019rhk,100.0
1858,ZTF19acbkczc,0.02748235,1.414e-05,z_gal,58764.85261960384,0.002966234,-0.040513621,0.2183059734125249,0.1413884772227902,0.000128619,0.2250923286554403,0.035646656,4.70659615766657e-06,-0.003473477,-0.001043484,-1.43e-05,-3.96e-06,0.002315694,0.089455134,3.1,0,0.3847555701508574,310.375997,13.073039,snia-cosmo,norm,1.0,1.0,2019rhm,100.0
1860,ZTF19acblhgq,0.11433242,0.00284429,z_snid,58763.57493128175,0.00035544,-0.017389305,-0.072696107,0.3404957245948026,1.4248877923191816e-05,0.3943991388284289,0.040248518,8.229378173464254e-07,0.007515023,-0.001872045,-2.09e-06,-4.31e-07,0.001930717,0.020025436,3.1,0,0.079416901,30.391727,-20.619299,snia-cosmo,norm,1.0,1.0,2019rlm,100.0
1861,ZTF19acblnop,0.06204194,1.685e-05,z_gal,58761.14439020477,0.000454899,-2.896153265,0.1820357087245805,0.2592337563983165,1.91900689927236e-05,0.2973120460819811,0.040918503,-4.68e-08,0.010194393,-0.000788935,-1.39e-06,-6.26e-07,0.000713036,0.029652138,3.1,0,0.9453574872866364,20.200025,-3.657993,snia-cosmo,norm,1.0,1.0,2019rev,100.0
1862,ZTF19acblpaq,0.16443681,0.00327567,z_snid,58763.48050317464,0.000200029,-0.928617303,-0.074667135,0.3235040128020046,8.663234089577781e-06,0.4562812104973537,0.04397012,6.671977458375788e-07,-0.047045791,-0.004471907,-2.04e-06,-2.91e-07,0.002028814,0.024693426,3.1,0,0.7668820245344655,27.750561,3.312391,snia-cosmo,norm,1.0,1.0,2019sdk,100.0
1863,ZTF19acblqjf,0.12619601,0.00286356,z_snid,58762.17224798592,0.000322201,1.977684863750241,-0.152834348,0.4100377014947298,1.1645938501315278e-05,0.4287288832336372,0.036613147,1.2240666650372791e-06,-0.116842433,-0.005048331,-2.01e-06,-3.51e-07,0.003634108,0.056732278,3.1,0,0.976065517,26.011071,17.160202,snia-cosmo,norm,1.0,1.0,2019rlk,100.0
1866,ZTF19acbmjrp,0.07516533,0.00015044,z_gal,58770.09626335414,0.000706612,1.027289785435885,0.1279874861617092,0.3043002886952308,3.2326829503773235e-05,0.2870396863176694,0.040274351,-1.87e-06,-0.026448562,0.003008381,-3.36e-06,-1.14e-06,0.001812505,0.088711818,3.1,0,0.004475342,64.569872,-0.131125,snia-cosmo,norm,1.0,1.0,2019rnm,100.0
1868,ZTF19acbmwtc,0.07634499,0.00388973,z_snid,58763.92825306191,0.00061545,-1.123260841,-0.060439676,0.1723911182052688,2.136844844777996e-05,0.1742591572605335,0.035874366,6.602620201769579e-07,-0.00480005,-0.000823007,-1.02e-06,-5.72e-07,-0.000123623,0.040532689,3.1,0,0.004926967,113.927057,20.466123,snia-cosmo,norm,1.0,1.0,2019rlz,100.0
1870,ZTF19acbnhkd,0.07229235,0.00464004,z_snid,58770.84983353037,0.000835417,0.5416823519524228,0.023002597,0.2031392007265822,3.057464517704152e-05,0.2057719873093008,0.033486883,5.576869482409868e-07,-0.016121921,-0.000262262,-2.17e-06,-8.45e-07,0.000623086,0.1111298468378953,3.1,0,0.1319156803202971,76.072613,70.92404,snia-cosmo,norm,1.0,1.0,2019rsp,100.0
1871,ZTF19acbpnii,0.0558665,0.00149889,z_SEDm,58768.72133421539,0.001415691,-0.849535314,-0.073792634,0.3006502986900159,8.091910978173442e-05,0.4165242940754544,0.047720083,-1.23e-05,0.023562471,0.0057137,-1.87e-05,-3.19e-06,0.005322536,0.034890928,3.1,0,0.393497979,321.972406,-24.608989,snia-cosmo,norm,1.0,1.0,2019rwt,100.0
1872,ZTF19acbpqvc,0.02045995,0.00599416,z_snid,58771.89331686251,0.00614834,1.5816805347783989,-0.008360512,0.2307339625731401,0.00020737,0.1684687045135653,0.031089257,1.811162405810722e-07,-0.020641154,-0.000305007,-3.86e-06,-5.57e-06,0.000185891,0.1244350103164376,3.1,0,0.9444851112669332,313.874223,22.124068,snia-cosmo,norm,1.0,1.0,2019rpr,100.0
1873,ZTF19acbpwwg,0.06739565,1.089e-05,z_gal,58769.665070403295,0.000989675,1.216323909283069,0.020576096,0.1211092195590026,3.206685631751698e-05,0.1638135422728041,0.029820841,3.248928773462044e-07,0.006023446,-8.36e-05,-1.28e-06,-8.03e-07,0.000503028,0.048779163,3.1,0,0.8917141451140548,276.058842,46.97546,snia-cosmo,norm,1.0,1.0,2019rwf,100.0
1874,ZTF19acbpxwt,0.06007106,0.00291204,z_snid,58768.61651166368,0.001104147,-1.291144363,-0.067719642,0.075944572,3.418151749269192e-05,0.1436201960253462,0.02819345,8.498418636962984e-08,0.003962417,-0.000136779,-7.86e-07,-8.22e-07,0.000228999,0.021830398,3.1,0,0.06815556,240.986895,65.671199,snia-cosmo,norm,1.0,1.0,2019rqd,100.0
1875,ZTF19acbpzir,0.05514173,0.00666652,z_snid,58768.18201,0.001317035,-0.871334758,0.024660293,0.05970743,4.139941653848189e-05,0.087392231,0.028382398,5.7295533587125545e-08,0.001175996,-3.88e-05,-6.05e-07,-1.02e-06,0.000187213,0.069870508,3.1,0,0.008200715,282.624382,80.18649,snia-cosmo,norm,1.0,1.0,2019rqb,100.0
1876,ZTF19acbqzvu,0.06435847,0.00332866,z_snid,58773.03261,0.001108747,-0.046041467,0.005885206,0.081475875,3.56379722639854e-05,0.1174283326630554,0.030127014,-1.2e-07,0.000600843,4.5011795242589406e-06,-9.65e-07,-9.2e-07,0.000432135,0.1598112964662175,3.1,0,0.000232599,325.984178,33.573819,snia-cosmo,norm,1.0,1.0,2019san,100.0
1878,ZTF19acbrtbh,0.10200157,1.042e-05,z_gal,58769.02414805318,0.000377433,1.2176123326346244,0.028373436,0.509079065,2.716732542986389e-05,0.6682098806478778,0.059087841,-5.67e-06,0.073390375,0.011623089,-1.27e-05,-1.36e-06,0.018002117,0.037786036,3.1,0,0.5165823913779723,331.240127,2.387285,snia-cosmo,norm,1.0,1.0,2019rok,100.0
1879,ZTF19acbsuhn,0.13645971,0.00288617,z_snid,58761.856315344885,0.000195894,1.1046018052635065,-0.048050879,0.5979949467691767,9.401269145353044e-06,0.5221707859750191,0.048290593,-2.48e-07,-0.128800837,0.001308073,-1.6e-06,-3.64e-07,0.001423063,0.023309136,3.1,0,0.1051219148779365,6.124931,7.716263,snia-cosmo,norm,1.0,1.0,2019sdn,100.0
1880,ZTF19acbswdq,0.06672269,2.991e-05,z_gal,58768.98896830345,0.001243814,0.528263997,-0.092455703,0.1494169101242732,4.3591174206271855e-05,0.1922198659860624,0.031545357,1.4570559624353865e-06,-0.007220583,-0.000688079,-3.19e-06,-1.11e-06,0.000785839,0.016293439,3.1,0,0.5743327481064766,7.085906,-0.858423,snia-cosmo,norm,1.0,1.0,2019rmr,96.96969696969695
1881,ZTF19acbtcyx,0.12750547,0.00330189,z_snid,58763.537776784826,0.000371507,0.6013709263863156,-0.103703925,0.380228636,1.4318921639034846e-05,0.3742142503455127,0.038369344,5.36365355283687e-07,-0.070193465,0.000525869,-1.88e-06,-4.32e-07,0.000685088,0.032158371,3.1,0,0.5922690527628872,20.139876,3.68944,snia-cosmo,norm,1.0,1.0,2019rke,100.0
1882,ZTF19acbtkmt,0.10899949,0.00043763,z_nonSEDm,58768.64556056776,0.000269246,0.1608685817409494,0.02937956,0.1331118812850036,9.92414001069986e-06,0.2226553646691452,0.034276234,-7.29e-08,0.007762324,0.000175177,-9.72e-07,-2.8e-07,0.001523175,0.064675064,3.1,0,0.8723609203771112,22.305457,29.67713,snia-cosmo,norm,1.0,1.0,2019rzk,100.0
1883,ZTF19acbtlkz,0.10146603,0.00042113,z_nonSEDm,58765.03045575236,0.000281544,0.068162074,0.2141536102152737,0.1634989932172175,9.30234699550114e-06,0.1747177208812171,0.030829124,2.303667552835479e-07,-0.008510788,-0.000568072,-3.52e-07,-2.41e-07,0.000162779,0.06691825,3.1,0,0.021186321,23.940527,45.563553,snia-cosmo,norm,1.0,1.0,2019rsn,100.0
1884,ZTF19acbunmk,0.02832083,1.065e-05,z_gal,58770.98499794995,0.004992468,-0.67950862,0.024111852,0.1088154493518231,0.000171603,0.1403742065017695,0.031484061,2.952316593034076e-06,-0.001439846,-0.000572207,-5.15e-06,-4.67e-06,0.000361649,0.06183424,3.1,0,0.6941590018886503,46.082849,-2.306226,snia-cosmo,norm,1.0,1.0,2019rpe,100.0
1885,ZTF19acbuujf,0.044164,0.00020025,z_gal,58769.67080008553,0.001675823,-1.262312628,0.049198307,0.079421862,5.718183451563802e-05,0.1103371617180796,0.031115048,2.8544249986208573e-07,-0.000228918,-0.000172384,-1.52e-06,-1.54e-06,0.00040626,0.082786931,3.1,0,0.9385916271067896,39.847836,12.680482,snia-cosmo,norm,1.0,1.0,2019svu,100.0
1887,ZTF19acbvnaw,0.09373188,2.414e-05,z_gal,58758.82581102688,0.000460066,-1.295029962,-0.098117822,0.3654105478963174,2.3907716834871016e-05,0.3854522623919857,0.051870539,-2.95e-06,0.008329701,0.005771454,-2.41e-06,-9.91e-07,-0.00039503,0.021896611,3.1,0,0.5200888797342619,152.419829,30.111901,snia-cosmo,norm,1.0,1.0,2019rvl,100.0
1888,ZTF19acbvpjn,0.01668915,1.039e-05,z_gal,58758.80126556239,0.009151516,-0.594553828,0.082404051,0.3531866383273154,0.000359643,0.1378762401815247,0.033935342,-3.64e-05,-0.031796597,0.001155707,9.849216349919503e-07,-1.05e-05,-6.94e-05,0.013715343,3.1,0,0.9794347207052114,155.676546,46.245262,snia-cosmo,norm,1.0,1.0,2019qyk,100.0
1890,ZTF19acbvrdu,0.14241687,0.00042159,z_nonSEDm,58762.62797483241,0.000308978,0.8815336591594327,-0.040163808,0.6791559281882655,1.353645069053906e-05,0.538142953,0.050895381,-4.79e-07,-0.200132121,0.00882544,-2.29e-06,-4.25e-07,-0.005945651,0.017132296,3.1,0,0.5032031844829167,159.955117,66.91345,snia-cosmo,norm,1.0,1.0,2019rry,100.0
1893,ZTF19acbvujw,0.06103906,1.48e-05,z_gal,58766.28439556188,0.000777482,-0.441306468,0.068702442,0.3103697675178409,3.2728091676596425e-05,0.2607066764207196,0.040803037,-1.82e-06,-0.026327179,0.002022103,-1.72e-06,-1.03e-06,-0.001366808,0.010477873,3.1,0,0.9257161645461904,172.312747,61.269059,snia-cosmo,norm,1.0,1.0,2019smr,100.0
